0.000000000000000000e+00 -3.632047102098866276e+01 -3.641772754416301439e+01 -3.648167224037931078e+01 -3.685992208781102164e+01 -3.706201148911794263e+01 -3.755891071468659703e+01 -3.766162169988268005e+01 -3.700987988870914336e+01 -3.567836060802452636e+01 -3.436891266977689696e+01 -3.244089264213300794e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 -3.700931169345045646e+01 -3.706459123974207159e+01 -3.716766508011836123e+01 -3.766103180146480867e+01 -3.799684879893980849e+01 -3.873623613300372881e+01 -3.840149368928688745e+01 -3.733575320047618362e+01 -3.602789770344843134e+01 -3.406649774467215508e+01 -3.175816780268171513e+01 -3.105618247808282817e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 -3.751925205970768218e+01 -3.755105834372800189e+01 -3.781174276490894215e+01 -3.845771976169538675e+01 -3.908360294574507066e+01 -3.969958985035440691e+01 -3.951731919817569150e+01 -3.889760412785090438e+01 -3.780418133129279568e+01 -3.517922242352937445e+01 -3.257789599850260487e+01 -3.036023861721358941e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 -3.795361522160210654e+01 -3.809487159580570648e+01 -3.863677203369872615e+01 -3.921258885697287155e+01 -4.029304316190548718e+01 -4.087999554504818889e+01 -4.122036919882364003e+01 -4.046939471581737280e+01 -3.927464196740347546e+01 -3.780559538646543416e+01 -3.441429443451973214e+01 -2.970919955036412219e+01 -2.946769765835295729e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.835367802583668606e+01 -3.839085679049601652e+01 -3.856800600775996202e+01 -3.943861691952958637e+01 -3.995949379634229359e+01 -4.139741653017687639e+01 -4.241038916592658836e+01 -4.194044848946493431e+01 -4.104706026077223413e+01 -3.972382265030743298e+01 -3.808811098031561215e+01 -3.612264127575851802e+01 -3.189075586765387271e+01 -2.875600520398752025e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.872815192909253312e+01 -3.886605209362515723e+01 -3.909857278856395624e+01 -4.024093296826463018e+01 -4.085909735965643108e+01 -4.275432546597352257e+01 -4.343218929644111626e+01 -4.446483838000753508e+01 -4.401100755843108914e+01 -4.289125842179964110e+01 -4.074171068848414023e+01 -3.648967809296661358e+01 -3.412768454200964641e+01 -2.805437999303680741e+01 -2.763207338174069960e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.916112963741498731e+01 -3.928344731332109063e+01 -3.962820307946870457e+01 -4.089336567924670618e+01 -4.190130284304789399e+01 -4.402303105562761942e+01 -4.486621232718194108e+01 -4.661949971254739467e+01 -4.835164368959638637e+01 -4.799014663053743135e+01 -4.332996190206438314e+01 -3.931094744153104870e+01 -3.481377949824601359e+01 -3.025473353168712620e+01 -2.718605167207468298e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.962588531159804717e+01 -3.974407448576570090e+01 -4.025621448362294785e+01 -4.153439200354217320e+01 -4.285407675665314287e+01 -4.515777497796135975e+01 -4.793753447446125904e+01 -5.468772110545540954e+01 -5.720747454055366887e+01 -5.665239772811373342e+01 -5.371549560370088727e+01 -4.242263408636689803e+01 -3.664553321294478394e+01 -3.203031208786015327e+01 -2.645399865364716874e+01 -2.612468250068815934e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.006878301489492600e+01 -4.019866094501204401e+01 -4.103892479635408108e+01 -4.211460603510774803e+01 -4.409764312299578393e+01 -4.639905709979250759e+01 -5.113882233380721942e+01 -5.845935226560963116e+01 -5.840439431250938185e+01 -5.753336425531938403e+01 -5.634806255332537006e+01 -5.397840393071592757e+01 -4.101401438022775636e+01 -3.275247011166710820e+01 -2.687426776509658666e+01 -2.556449793414393312e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.041426255899003905e+01 -4.064629936115823483e+01 -4.189419916000818489e+01 -4.268775266408385960e+01 -4.531817404136779714e+01 -4.836631279462029198e+01 -5.657023849330551002e+01 -5.987519576797068765e+01 -6.000630769263354836e+01 -5.904037831484985333e+01 -5.736031003721773658e+01 -5.516820719808247730e+01 -4.549643334478758305e+01 -3.413169073463101455e+01 -2.899203095291096943e+01 -2.482218067027613984e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
