-5.315814614295959473e-01 1.067870762199163437e-03
-5.294536948204040527e-01 2.127735177055001259e-03
-5.262820720672607422e-01 3.171645104885101318e-03
-5.220903158187866211e-01 4.191769752651453018e-03
-5.169098377227783203e-01 5.180456209927797318e-03
-5.107795596122741699e-01 6.130292546004056931e-03
-5.037453770637512207e-01 7.034172303974628448e-03
-4.958600401878356934e-01 7.885360158979892731e-03
-4.871824681758880615e-01 8.677558973431587219e-03
-4.787774980068206787e-01 8.404979482293128967e-03
-4.697076678276062012e-01 9.069832041859626770e-03
-4.600402414798736572e-01 9.667407721281051636e-03
-4.498466551303863525e-01 1.019360125064849854e-02
-4.402016699314117432e-01 9.644962847232818604e-03
-4.301756918430328369e-01 1.002598926424980164e-02
-4.198412299156188965e-01 1.033445354551076889e-02
-4.112724661827087402e-01 8.568777702748775482e-03
-4.035302698612213135e-01 7.742184214293956757e-03
-3.956692516803741455e-01 7.861018180847167969e-03
-3.877443373203277588e-01 7.924927398562431335e-03
-3.808103501796722412e-01 6.933994125574827194e-03
-3.739148080348968506e-01 6.895533297210931778e-03
-3.691045641899108887e-01 4.810254089534282684e-03
-3.644119501113891602e-01 4.692588932812213898e-03
-3.618684113025665283e-01 2.543554175645112991e-03
-3.604907989501953125e-01 1.377610606141388416e-03
-3.602882623672485352e-01 2.025374269578605890e-04
-3.602621257305145264e-01 2.612371645227540284e-05
-3.604125976562500000e-01 -1.504628744442015886e-04
-3.627386689186096191e-01 -2.326053567230701447e-03
-3.672248721122741699e-01 -4.486219491809606552e-03
-3.718413412570953369e-01 -4.616477061063051224e-03
-3.785570859909057617e-01 -6.715744268149137497e-03
-3.873266577720642090e-01 -8.769554086029529572e-03
-3.980900049209594727e-01 -1.076336298137903214e-02
-4.097726047039031982e-01 -1.168259326368570328e-02
-4.232923984527587891e-01 -1.351979468017816544e-02
-4.365531802177429199e-01 -1.326079014688730240e-02
-4.514594376087188721e-01 -1.490623783320188522e-02
-4.679025113582611084e-01 -1.644307002425193787e-02
-4.857613444328308105e-01 -1.785884983837604523e-02
-5.049033761024475098e-01 -1.914202235639095306e-02
-5.251855254173278809e-01 -2.028216421604156494e-02
-5.464558005332946777e-01 -2.127026394009590149e-02
-5.685547590255737305e-01 -2.209896966814994812e-02
-5.913175940513610840e-01 -2.276282198727130890e-02
-6.145759820938110352e-01 -2.325841598212718964e-02
-6.381605267524719238e-01 -2.358452789485454559e-02
-6.619026660919189453e-01 -2.374213002622127533e-02
-6.856369972229003906e-01 -2.373435720801353455e-02
-7.092033624649047852e-01 -2.356637082993984222e-02
-7.324485778808593750e-01 -2.324516139924526215e-02
-7.552278041839599609e-01 -2.277927845716476440e-02
-7.754063606262207031e-01 -2.017853222787380219e-02
-7.948709130287170410e-01 -1.946454122662544250e-02
-8.115181326866149902e-01 -1.664725691080093384e-02
-8.272646665573120117e-01 -1.574653387069702148e-02
-8.410359621047973633e-01 -1.377124525606632233e-02
-8.537703156471252441e-01 -1.273434981703758240e-02
-8.654138445854187012e-01 -1.164358016103506088e-02
-8.749200701713562012e-01 -9.506216272711753845e-03
-8.832528591156005859e-01 -8.332745172083377838e-03
-8.903819322586059570e-01 -7.129074539989233017e-03
-8.942825794219970703e-01 -3.900659969076514244e-03
-8.959416747093200684e-01 -1.659137429669499397e-03
-8.943538069725036621e-01 1.587867503985762596e-03
-8.895242214202880859e-01 4.829626530408859253e-03
-8.824691176414489746e-01 7.055117748677730560e-03
-8.722130656242370605e-01 1.025600638240575790e-02
-8.597937226295471191e-01 1.241937465965747833e-02
-8.442591428756713867e-01 1.553457044064998627e-02
-8.276737332344055176e-01 1.658538542687892914e-02
-8.081111907958984375e-01 1.956255361437797546e-02
-7.856646180152893066e-01 2.244658023118972778e-02
-7.604488730430603027e-01 2.521575987339019775e-02
-7.336024641990661621e-01 2.684638649225234985e-02
-7.042831778526306152e-01 2.931927144527435303e-02
-6.726741790771484375e-01 3.160900995135307312e-02
-6.389840245246887207e-01 3.369017690420150757e-02
-6.034456491470336914e-01 3.553838655352592468e-02
-5.663141012191772461e-01 3.713152930140495300e-02
-5.278630852699279785e-01 3.845101594924926758e-02
-4.893800914287567139e-01 3.848299756646156311e-02
-4.501532912254333496e-01 3.922680765390396118e-02
-4.104728698730468750e-01 3.968041390180587769e-02
-3.706246912479400635e-01 3.984816372394561768e-02
-3.318839967250823975e-01 3.874070569872856140e-02
-2.955031692981719971e-01 3.638081625103950500e-02
-2.597026526927947998e-01 3.580051660537719727e-02
-2.246810048818588257e-01 3.502166271209716797e-02
-1.906125992536544800e-01 3.406840190291404724e-02
-1.576464623212814331e-01 3.296613320708274841e-02
-1.259059160947799683e-01 3.174054995179176331e-02
-9.748913347721099854e-02 2.841677889227867126e-02
-7.246619462966918945e-02 2.502294071018695831e-02
-4.988440871238708496e-02 2.258178591728210449e-02
-2.877468243241310120e-02 2.110972814261913300e-02
-9.155645035207271576e-03 1.961903646588325500e-02
7.964335381984710693e-03 1.711997948586940765e-02
2.158502861857414246e-02 1.362069416791200638e-02
3.171096369624137878e-02 1.012593321502208710e-02
3.934819996356964111e-02 7.637237664312124252e-03
4.550283774733543396e-02 6.154635921120643616e-03
5.018072947859764099e-02 4.677892662584781647e-03
5.138689652085304260e-02 1.206167973577976227e-03
5.012271180748939514e-02 -1.264183898456394672e-03
4.538673907518386841e-02 -4.735973663628101349e-03
3.817390277981758118e-02 -7.212835364043712616e-03
2.747744508087635040e-02 -1.069645863026380539e-02
1.328947488218545914e-02 -1.418797019869089127e-02
-4.396508447825908661e-03 -1.768598333001136780e-02
-2.558227442204952240e-02 -2.118576504290103912e-02
-5.026068165898323059e-02 -2.467840723693370819e-02
-7.841072231531143188e-02 -2.815004251897335052e-02
-1.099919155240058899e-01 -3.158119320869445801e-02
-1.429382264614105225e-01 -3.294631838798522949e-02
-1.771582067012786865e-01 -3.421996533870697021e-02
-2.145333141088485718e-01 -3.737511858344078064e-02
-2.549082934856414795e-01 -4.037496820092201233e-02
-2.960871756076812744e-01 -4.117890074849128723e-02
-3.398430049419403076e-01 -4.375580698251724243e-02
-3.849082291126251221e-01 -4.506522417068481445e-02
-4.319838583469390869e-01 -4.707565158605575562e-02
-4.797380268573760986e-01 -4.775414615869522095e-02
-5.288201570510864258e-01 -4.908215254545211792e-02
-5.778631567955017090e-01 -4.904299229383468628e-02
-6.275009512901306152e-01 -4.963780567049980164e-02
-6.763720512390136719e-01 -4.887109622359275818e-02
-7.251370549201965332e-01 -4.876499250531196594e-02
-7.734809517860412598e-01 -4.834387823939323425e-02
-8.201213479042053223e-01 -4.664042964577674866e-02
-8.658198118209838867e-01 -4.569843038916587830e-02
-9.093793034553527832e-01 -4.355948790907859802e-02
-9.506494402885437012e-01 -4.127014428377151489e-02
-9.895237088203430176e-01 -3.887427970767021179e-02
-1.025935292243957520e+00 -3.641160577535629272e-02
-1.060852050781250000e+00 -3.491669148206710815e-02
-1.093270778656005859e+00 -3.241878747940063477e-02
-1.123213410377502441e+00 -2.994263172149658203e-02
-1.149720788002014160e+00 -2.650735713541507721e-02
-1.172845482826232910e+00 -2.312467619776725769e-02
-1.192645668983459473e+00 -1.980019174516201019e-02
-1.200000047683715820e+00 0.000000000000000000e+00
-1.198758125305175781e+00 1.241896068677306175e-03
-1.194270253181457520e+00 4.487898200750350952e-03
-1.186521768569946289e+00 7.748478557914495468e-03
-1.176488518714904785e+00 1.003326289355754852e-02
-1.165140867233276367e+00 1.134755276143550873e-02
-1.150448203086853027e+00 1.469268370419740677e-02
-1.134374499320983887e+00 1.607370749115943909e-02
-1.116885781288146973e+00 1.748869568109512329e-02
-1.095951557159423828e+00 2.093425765633583069e-02
-1.072543978691101074e+00 2.340756542980670929e-02
-1.047643661499023438e+00 2.490034140646457672e-02
-1.020243287086486816e+00 2.740033902227878571e-02
-9.893511533737182617e-01 3.089217096567153931e-02
-9.549965262413024902e-01 3.435461968183517456e-02
-9.172369241714477539e-01 3.775959089398384094e-02
-8.761649727821350098e-01 4.107197746634483337e-02
-8.319149017333984375e-01 4.425004497170448303e-02
-7.856683731079101562e-01 4.624652117490768433e-02
-7.366526722908020020e-01 4.901571944355964661e-02
-6.851456761360168457e-01 5.150702595710754395e-02
-6.324738860130310059e-01 5.267175287008285522e-02
-5.780000090599060059e-01 5.447387322783470154e-02
-5.231199264526367188e-01 5.488007515668869019e-02
-4.672434628009796143e-01 5.587648600339889526e-02
-4.107876420021057129e-01 5.645582824945449829e-02
-3.541618287563323975e-01 5.662580579519271851e-02
-2.977527678012847900e-01 5.640904977917671204e-02
-2.429109215736389160e-01 5.484185740351676941e-02
-1.899341046810150146e-01 5.297680944204330444e-02
-1.400623172521591187e-01 4.987179115414619446e-02
-9.147305786609649658e-02 4.858925938606262207e-02
-4.429025202989578247e-02 4.718280211091041565e-02
1.414586091414093971e-03 4.570483788847923279e-02
4.461944848299026489e-02 4.320486262440681458e-02
8.634667098522186279e-02 4.172722622752189636e-02
1.256573051214218140e-01 3.931063413619995117e-02
1.616434901952743530e-01 3.598617389798164368e-02
1.944178938865661621e-01 3.277440741658210754e-02
2.261056154966354370e-01 3.168771788477897644e-02
2.568467557430267334e-01 3.074114397168159485e-02
2.847940623760223389e-01 2.794730849564075470e-02
3.120996654033660889e-01 2.730559743940830231e-02
3.389233350753784180e-01 2.682366408407688141e-02
3.644317090511322021e-01 2.550837583839893341e-02
3.887911736965179443e-01 2.435947209596633911e-02
4.131669104099273682e-01 2.437575161457061768e-02
4.357295036315917969e-01 2.256258204579353333e-02
4.566406607627868652e-01 2.091116830706596375e-02
4.770530164241790771e-01 2.041235193610191345e-02
4.961174130439758301e-01 1.906439289450645447e-02
5.149759054183959961e-01 1.885851658880710602e-02
